x,y,z,m
1.05,-0.95,0.14139331048028117,b
1.2500000000000002,-0.95,0.10626105296462436,b
1.4500000000000004,-0.95,0.07183119377624354,b
1.65,-0.95,0.04397101060498654,b
1.8500000000000003,-0.95,0.0244820676786007,b
2.05,-0.95,0.01243599477608453,b
-1.95,-0.7499999999999998,-0.02479357759173699,b
-1.75,-0.7499999999999998,-0.04663592033862212,b
-1.55,-0.7499999999999998,-0.07991872732992701,b
-1.35,-0.7499999999999998,-0.12432012243202964,b
-1.15,-0.7499999999999998,-0.1746034183438453,b
-0.95,-0.7499999999999998,-0.21952409190346375,b
-0.7499999999999998,-0.7499999999999998,-0.2434893505187624,b
-0.5499999999999998,-0.7499999999999998,-0.23157835394502668,b
-0.3499999999999999,-0.7499999999999998,-0.17643158035118897,b
-0.14999999999999997,-0.7499999999999998,-0.0835658792718261,b
0.05,-0.7499999999999998,0.02841800733787703,b
0.25000000000000017,-0.7499999999999998,0.13381535712974768,b
0.45000000000000034,-0.7499999999999998,0.2094002689384412,b
0.6500000000000001,-0.7499999999999998,0.2427354975088297,b
0.8500000000000003,-0.7499999999999998,0.23515299608717743,b
1.05,-0.7499999999999998,0.19865019088108124,b
1.2500000000000002,-0.7499999999999998,0.14929121033339948,b
1.4500000000000004,-0.7499999999999998,0.10091906262324002,b
1.65,-0.7499999999999998,0.06177696540412208,b
1.8500000000000003,-0.7499999999999998,0.0343960219970649,b
2.05,-0.7499999999999998,0.0174719208969214,b
-1.95,-0.5499999999999998,-0.03215553673480599,b
-1.75,-0.5499999999999998,-0.0604835282065072,b
-1.55,-0.5499999999999998,-0.1036490019622204,b
-1.35,-0.5499999999999998,-0.16123450716007154,b
-1.15,-0.5499999999999998,-0.22644842648482325,b
-0.95,-0.5499999999999998,-0.28470739953758406,b
-0.7499999999999998,-0.5499999999999998,-0.3157886644704909,b
-0.5499999999999998,-0.5499999999999998,-0.3003409346518402,b
-0.3499999999999999,-0.5499999999999998,-0.22881942479544656,b
-0.14999999999999997,-0.5499999999999998,-0.10837910304631082,b
0.05,-0.5499999999999998,0.03685616871958139,b
0.25000000000000017,-0.5499999999999998,0.17354916271949483,b
0.45000000000000034,-0.5499999999999998,0.2715775089421684,b
0.6500000000000001,-0.5499999999999998,0.31481096982098566,b
0.8500000000000003,-0.5499999999999998,0.30497699559505886,b
1.05,-0.5499999999999998,0.2576354092755727,b
1.2500000000000002,-0.5499999999999998,0.19362026235613375,b
1.4500000000000004,-0.5499999999999998,0.1308849686341871,b
1.65,-0.5499999999999998,0.08012040509551642,b
1.8500000000000003,-0.5499999999999998,0.04460923578961116,b
2.05,-0.5499999999999998,0.02265985988306177,b
-1.95,-0.3499999999999999,-0.03849716689941092,b
-1.75,-0.3499999999999999,-0.07241193015169817,b
-1.55,-0.3499999999999999,-0.1240903848194168,b
-1.35,-0.3499999999999999,-0.1930327515064255,b
-1.15,-0.3499999999999999,-0.2711079880392431,b
-0.95,-0.3499999999999999,-0.34085664213565403,b
-0.7499999999999998,-0.3499999999999999,-0.3780676721811192,b
-0.5499999999999998,-0.3499999999999999,-0.35957338182141596,b
-0.3499999999999999,-0.3499999999999999,-0.27394658838465386,b
-0.14999999999999997,-0.3499999999999999,-0.12975334396661117,b
0.05,-0.3499999999999999,0.04412484512922977,b
0.25000000000000017,-0.3499999999999999,0.20777607096303155,b
0.45000000000000034,-0.3499999999999999,0.32513730913893263,b
0.6500000000000001,-0.3499999999999999,0.37689715917090016,b
0.8500000000000003,-0.3499999999999999,0.36512375447912826,b
1.05,-0.3499999999999999,0.3084455853397094,b
1.2500000000000002,-0.3499999999999999,0.23180553994496353,b
1.4500000000000004,-0.3499999999999999,0.15669775702050226,b
1.65,-0.3499999999999999,0.0959215401207054,b
1.8500000000000003,-0.3499999999999999,0.05340695164291734,b
2.05,-0.3499999999999999,0.02712877769790892,b
-1.95,-0.14999999999999997,-0.04254594928553341,b
-1.75,-0.14999999999999997,-0.08002755932538194,b
-1.55,-0.14999999999999997,-0.13714108451523527,b
-1.35,-0.14999999999999997,-0.21333418320102457,b
-1.15,-0.14999999999999997,-0.299620664038972,b
-0.95,-0.14999999999999997,-0.3767048481212432,b
-0.7499999999999998,-0.14999999999999997,-0.41782939635913047,b
-0.5499999999999998,-0.14999999999999997,-0.3973900445031397,b
-0.3499999999999999,-0.14999999999999997,-0.3027578025887594,b
-0.14999999999999997,-0.14999999999999997,-0.14339962227496497,b
0.05,-0.14999999999999997,0.04876549560141664,b
0.25000000000000017,-0.14999999999999997,0.22962807110036448,b
0.45000000000000034,-0.14999999999999997,0.3593322984417199,b
0.6500000000000001,-0.14999999999999997,0.4165357794210073,b
0.8500000000000003,-0.14999999999999997,0.4035241549489255,b
1.05,-0.14999999999999997,0.3408850907262672,b
1.2500000000000002,-0.14999999999999997,0.2561847413959965,b
1.4500000000000004,-0.14999999999999997,0.17317780398674326,b
1.65,-0.14999999999999997,0.10600969655843004,b
1.8500000000000003,-0.14999999999999997,0.05902380977882469,b
2.05,-0.14999999999999997,0.02998193615466815,b
-1.95,0.05,-0.04340543447381157,b
-1.75,0.05,-0.08164422326282535,b
-1.55,0.05,-0.13991151819516562,b
-1.35,0.05,-0.2176438195751987,b
-1.15,0.05,-0.30567340295226564,b
-0.95,0.05,-0.3843147908478679,b
-0.7499999999999998,0.05,-0.42627011006815535,b
-0.5499999999999998,0.05,-0.4054178559153952,b
-0.3499999999999999,0.05,-0.30887391590460833,b
-0.14999999999999997,0.05,-0.14629648680424986,b
0.05,0.05,0.04975062395963411,b
0.25000000000000017,0.05,0.234266865844351,b
0.45000000000000034,0.05,0.3665912923851367,b
0.6500000000000001,0.05,0.4249503603344008,b
0.8500000000000003,0.05,0.4116758836120581,b
1.05,0.05,0.34777142635408004,b
1.2500000000000002,0.05,0.26136001646660356,b
1.4500000000000004,0.05,0.17667622769016633,b
1.65,0.05,0.10815123448474012,b
1.8500000000000003,0.05,0.06021616982984128,b
2.05,0.05,0.03058761144158907,b
-1.95,0.25000000000000017,-0.04087769875225083,b
-1.75,0.25000000000000017,-0.07688963384096298,b
-1.55,0.25000000000000017,-0.13176370567613427,b
-1.35,0.25000000000000017,-0.2049692302297314,b
-1.15,0.25000000000000017,-0.28787236976045055,b
-0.95,0.25000000000000017,-0.3619340397523703,b
-0.7499999999999998,0.25000000000000017,-0.40144607138924265,b
-0.5499999999999998,0.25000000000000017,-0.38180815798288825,b
-0.3499999999999999,0.25000000000000017,-0.2908864993482439,b
-0.14999999999999997,0.25000000000000017,-0.13777684266021856,b
0.05,0.25000000000000017,0.04685337316887017,b
0.25000000000000017,0.25000000000000017,0.22062422564614895,b
0.45000000000000034,0.25000000000000017,0.3452426774891352,b
0.6500000000000001,0.25000000000000017,0.40020317789678533,b
0.8500000000000003,0.25000000000000017,0.38770174651779327,b
1.05,0.25000000000000017,0.32751879513427906,b
1.2500000000000002,0.25000000000000017,0.24613959400524243,b
1.4500000000000004,0.25000000000000017,0.16638740516605402,b
1.65,0.25000000000000017,0.10185299690108196,b
1.8500000000000003,0.25000000000000017,0.05670945309403038,b
2.05,0.25000000000000017,0.02880632762274437,b
-1.95,0.45000000000000034,-0.03553736405442074,b
-1.75,0.45000000000000034,-0.06684463639643987,b
-1.55,0.45000000000000034,-0.11454986265621168,b
-1.35,0.45000000000000034,-0.1781916883035708,b
-1.15,0.45000000000000034,-0.25026421539501775,b
-0.95,0.45000000000000034,-0.31465033812988186,b
-0.7499999999999998,0.45000000000000034,-0.34900044823073495,b
-0.5499999999999998,0.45000000000000034,-0.3319280664848721,b
-0.3499999999999999,0.45000000000000034,-0.2528845737747251,b
-0.14999999999999997,0.45000000000000034,-0.1197774328139065,b
0.05,0.45000000000000034,0.04073236582057071,b
0.25000000000000017,0.45000000000000034,0.19180148749396397,b
0.45000000000000034,0.45000000000000034,0.3001395648863135,b
0.6500000000000001,0.45000000000000034,0.3479199285373436,b
0.8500000000000003,0.45000000000000034,0.3370517062137438,b
1.05,0.45000000000000034,0.2847311617978797,b
1.2500000000000002,0.45000000000000034,0.213983483106176,b
1.4500000000000004,0.45000000000000034,0.14465026094774686,b
1.65,0.45000000000000034,0.08854674165600465,b
1.8500000000000003,0.45000000000000034,0.04930083007225759,b
2.05,0.45000000000000034,0.02504301815042891,b
-1.95,0.6500000000000001,-0.02851940268370873,b
-1.75,0.6500000000000001,-0.05364407725110985,b
-1.55,0.6500000000000001,-0.09192841808563,b
-1.35,0.6500000000000001,-0.1430021795042863,b
-1.15,0.6500000000000001,-0.2008417373118325,b
-0.95,0.6500000000000001,-0.2525128111344802,b
-0.7499999999999998,0.6500000000000001,-0.28007942020249565,b
-0.5499999999999998,0.6500000000000001,-0.2663785129254493,b
-0.3499999999999999,0.6500000000000001,-0.20294462416894615,b
-0.14999999999999997,0.6500000000000001,-0.0961236414048478,b
0.05,0.6500000000000001,0.03268848925649236,b
0.25000000000000017,0.6500000000000001,0.15392429919107137,b
0.45000000000000034,0.6500000000000001,0.2408676428335457,b
0.6500000000000001,0.6500000000000001,0.2792122828369804,b
0.8500000000000003,0.6500000000000001,0.27049033012185614,b
1.05,0.6500000000000001,0.2285021097084945,b
1.2500000000000002,0.6500000000000001,0.1717257676461927,b
1.4500000000000004,0.6500000000000001,0.11608455354074462,b
1.65,0.6500000000000001,0.07106042467727096,b
1.8500000000000003,0.6500000000000001,0.03956484288814056,b
2.05,0.6500000000000001,0.02009749282343474,b
-1.95,0.8500000000000003,-0.02112769315105049,b
-1.75,0.8500000000000003,-0.03974050985927981,b
-1.55,0.8500000000000003,-0.06810224711628143,b
-1.35,0.8500000000000003,-0.10593862017397296,b
-1.15,0.8500000000000003,-0.14878721847397666,b
-0.95,0.8500000000000003,-0.18706609144398423,b
-0.7499999999999998,0.8500000000000003,-0.20748793772397997,b
-0.5499999999999998,0.8500000000000003,-0.1973380559732732,b
-0.3499999999999999,0.8500000000000003,-0.1503450753737586,b
-0.14999999999999997,0.8500000000000003,-0.07121014499098682,b
0.05,0.8500000000000003,0.02421622844776811,b
0.25000000000000017,0.8500000000000003,0.11402992544640982,b
0.45000000000000034,0.8500000000000003,0.1784391385837468,b
0.6500000000000001,0.8500000000000003,0.2068455465637723,b
0.8500000000000003,0.8500000000000003,0.20038416507248388,b
1.05,0.8500000000000003,0.1692785263362655,b
1.2500000000000002,0.8500000000000003,0.12721757763285457,b
1.4500000000000004,0.8500000000000003,0.08599755240268601,b
1.65,0.8500000000000003,0.05264285737030309,b
1.8500000000000003,0.8500000000000003,0.02931035650994401,b
2.05,0.8500000000000003,0.01488858887362052,b
-1.95,1.05,-0.01444841401168364,b
-1.75,1.05,-0.02717700107518463,b
-1.55,1.05,-0.04657249868346835,b
-1.35,1.05,-0.07244733408218568,b
-1.15,1.05,-0.1017498368984004,b
-0.95,1.05,-0.12792728091073055,b
-0.7499999999999998,1.05,-0.14189299348648654,b
-0.5499999999999998,1.05,-0.13495188104910946,b
-0.3499999999999999,1.05,-0.10281519511323645,b
-0.14999999999999997,1.05,-0.04869787010375245,b
0.05,1.05,0.01656054411209905,b
0.25000000000000017,1.05,0.07798066550816174,b
0.45000000000000034,1.05,0.12202764077051996,b
0.6500000000000001,1.05,0.14145368696240138,b
0.8500000000000003,1.05,0.1370349975103102,b
1.05,1.05,0.11576305156970948,b
1.2500000000000002,1.05,0.08699919191658621,b
1.4500000000000004,1.05,0.05881040737491432,b
1.65,1.05,0.03600041862622055,b
1.8500000000000003,1.05,0.02004422170740686,b
2.05,1.05,0.01018173136829753,b
-1.95,1.2500000000000002,-0.00912104746908899,b
-1.75,1.2500000000000002,-0.01715639631268818,b
-1.55,1.2500000000000002,-0.02940045674926639,b
-1.35,1.2500000000000002,-0.04573481716666032,b
-1.15,1.2500000000000002,-0.06423300796695729,b
-0.95,1.2500000000000002,-0.0807584002531145,b
-0.7499999999999998,1.2500000000000002,-0.08957472620003964,b
-0.5499999999999998,1.2500000000000002,-0.08519291543669881,b
-0.3499999999999999,1.2500000000000002,-0.06490555118458977,b
-0.14999999999999997,1.2500000000000002,-0.03074216896751956,b
0.05,1.2500000000000002,0.01045440065866414,b
0.25000000000000017,1.2500000000000002,0.04922791880104851,b
0.45000000000000034,1.2500000000000002,0.0770340539182234,b
0.6500000000000001,1.2500000000000002,0.08929739917602021,b
0.8500000000000003,1.2500000000000002,0.08650795279034112,b
1.05,1.2500000000000002,0.07307932120993241,b
1.2500000000000002,1.2500000000000002,0.0549211670292592,b
1.4500000000000004,1.2500000000000002,0.03712604836138329,b
1.65,1.2500000000000002,0.02272647551013593,b
1.8500000000000003,1.2500000000000002,0.01265358935080085,b
2.05,1.2500000000000002,0.00642756049575108,b
-1.95,1.4500000000000004,-0.0053152744724318,b
-1.75,1.4500000000000004,-0.0099978599682546,b
-1.55,1.4500000000000004,-0.01713306478963204,b
-1.35,1.4500000000000004,-0.02665188477651522,b
-1.15,1.4500000000000004,-0.03743167313746889,b
-0.95,1.4500000000000004,-0.04706181661202162,b
-0.7499999999999998,1.4500000000000004,-0.0521995151499517,b
-0.5499999999999998,1.4500000000000004,-0.04964602258538128,b
-0.3499999999999999,1.4500000000000004,-0.03782359652219018,b
-0.14999999999999997,1.4500000000000004,-0.01791494524000791,b
0.05,1.4500000000000004,0.00609228371345401,b
0.25000000000000017,1.4500000000000004,0.02868748364931967,b
0.45000000000000034,1.4500000000000004,0.04489146029412835,b
0.6500000000000001,1.4500000000000004,0.05203790331136827,b
0.8500000000000003,1.4500000000000004,0.05041235830502284,b
1.05,1.4500000000000004,0.04258684671976553,b
1.2500000000000002,1.4500000000000004,0.03200521410464077,b
1.4500000000000004,1.4500000000000004,0.02163513980014832,b
1.65,1.4500000000000004,0.01324381388615198,b
1.8500000000000003,1.4500000000000004,0.00737385708043732,b
2.05,1.4500000000000004,0.00374564964592703,b
-1.95,1.65,-0.00285932233673366,b
-1.75,1.65,-0.00537829315777303,b
-1.55,1.65,-0.00921663690253173,b
-1.35,1.65,-0.01433723316694056,b
-1.15,1.65,-0.02013616035416341,b
-0.95,1.65,-0.0253166424695377,b
-0.7499999999999998,1.65,-0.02808043882005548,b
-0.5499999999999998,1.65,-0.02670680169850546,b
-0.3499999999999999,1.65,-0.0203469933589375,b
-0.14999999999999997,1.65,-0.00963724514167545,b
0.05,1.65,0.00327731013590121,b
0.25000000000000017,1.65,0.0154322722577397,b
0.45000000000000034,1.65,0.02414911136072856,b
0.6500000000000001,1.65,0.02799350063044007,b
0.8500000000000003,1.65,0.02711904773621675,b
1.05,1.65,0.02290935730759489,b
1.2500000000000002,1.65,0.01721702690161813,b
1.4500000000000004,1.65,0.01163850311207295,b
1.65,1.65,0.00712443601259457,b
1.8500000000000003,1.65,0.00396672540003936,b
2.05,1.65,0.00201495139220491,b
-1.95,1.8500000000000003,-0.00141989745122444,b
-1.75,1.8500000000000003,-0.00267078134163197,b
-1.55,1.8500000000000003,-0.00457684643617883,b
-1.35,1.8500000000000003,-0.00711965928773344,b
-1.15,1.8500000000000003,-0.00999932130666476,b
-0.95,1.8500000000000003,-0.01257187259171387,b
-0.7499999999999998,1.8500000000000003,-0.01394433324205333,b
-0.5499999999999998,1.8500000000000003,-0.01326220523474925,b
-0.3499999999999999,1.8500000000000003,-0.01010401787838976,b
-0.14999999999999997,1.8500000000000003,-0.00478571430639118,b
0.05,1.8500000000000003,0.00162746404945516,b
0.25000000000000017,1.8500000000000003,0.0076634396073014,b
0.45000000000000034,1.8500000000000003,0.01199209380135996,b
0.6500000000000001,1.8500000000000003,0.01390116101475209,b
0.8500000000000003,1.8500000000000003,0.01346692055862293,b
1.05,1.8500000000000003,0.01137645015825795,b
1.2500000000000002,1.8500000000000003,0.0085497225343249,b
1.4500000000000004,1.8500000000000003,0.00577950960358601,b
1.65,1.8500000000000003,0.00353789022165673,b
1.8500000000000003,1.8500000000000003,0.00196981753783564,b
2.05,1.8500000000000003,0.00100059524922299,b
-1.95,2.05,-6.508895270782533e-4,b
-1.75,2.05,-0.00122430222188593,b
-1.55,2.05,-0.00209805391916527,b
-1.35,2.05,-0.00326369461594208,b
-1.15,2.05,-0.00458374899594753,b
-0.95,2.05,-0.00576302196940502,b
-0.7499999999999998,2.05,-0.00639216618180051,b
-0.5499999999999998,2.05,-0.00607947460277267,b
-0.3499999999999999,2.05,-0.00463174253378932,b
-0.14999999999999997,2.05,-0.00219380020643913,b
0.05,2.05,7.460393034533922e-4,b
0.25000000000000017,2.05,0.00351296678326151,b
0.45000000000000034,2.05,0.00549724788667952,b
0.6500000000000001,2.05,0.00637237577328419,b
0.8500000000000003,2.05,0.00617331733784266,b
1.05,2.05,0.00521503313985971,b
1.2500000000000002,2.05,0.00391924420472627,b
1.4500000000000004,2.05,0.00264936194468009,b
1.65,2.05,0.00162179014494541,b
1.8500000000000003,2.05,9.029762005183172e-4,b
2.05,2.05,4.586788771272721e-4,b
-1.95,-2.05,-6.842684771848303e-4,c
-1.75,-2.05,-0.00143418260278066,c
-1.55,-2.05,-0.00277484550599277,c
-1.35,-2.05,-0.00495598071309723,c
-1.15,-2.05,-0.008171030818863,c
-0.95,-2.05,-0.01243599477608453,c
-0.7499999999999998,-2.05,-0.0174719208969214,c
-0.5499999999999998,-2.05,-0.02265985988306177,c
-0.3499999999999999,-2.05,-0.02712877769790892,c
-0.14999999999999997,-2.05,-0.02998193615466815,c
0.05,-2.05,-0.03058761144158907,c
0.25000000000000017,-2.05,-0.02880632762274437,c
0.45000000000000034,-2.05,-0.02504301815042891,c
0.6500000000000001,-2.05,-0.02009749282343474,c
0.8500000000000003,-2.05,-0.01488858887362052,c
1.05,-2.05,-0.01018173136829753,c
1.2500000000000002,-2.05,-0.00642756049575108,c
1.4500000000000004,-2.05,-0.00374564964592703,c
1.65,-2.05,-0.00201495139220491,c
1.8500000000000003,-2.05,-0.00100059524922299,c
2.05,-2.05,-4.586788771272721e-4,c
-1.95,-1.85,-0.0013470821973155,c
-1.75,-1.85,-0.00282339741829666,c
-1.55,-1.85,-0.00546268768189087,c
-1.35,-1.85,-0.00975657013504213,c
-1.15,-1.85,-0.01608586471072159,c
-0.95,-1.85,-0.02448206767860071,c
-0.7499999999999998,-1.85,-0.03439602199706493,c
-0.5499999999999998,-1.85,-0.0446092357896112,c
-0.3499999999999999,-1.85,-0.05340695164291739,c
-0.14999999999999997,-1.85,-0.05902380977882473,c
0.05,-1.85,-0.06021616982984133,c
0.25000000000000017,-1.85,-0.05670945309403042,c
0.45000000000000034,-1.85,-0.04930083007225763,c
0.6500000000000001,-1.85,-0.0395648428881406,c
0.8500000000000003,-1.85,-0.02931035650994403,c
1.05,-1.85,-0.02004422170740688,c
1.2500000000000002,-1.85,-0.01265358935080086,c
1.4500000000000004,-1.85,-0.00737385708043732,c
1.65,-1.85,-0.00396672540003936,c
1.8500000000000003,-1.85,-0.00196981753783564,c
2.05,-1.85,-9.029762005183178e-4,c
-1.95,-1.65,-0.00241942659262079,c
-1.75,-1.65,-0.005070962120186,c
-1.55,-1.65,-0.00981125863817894,c
-1.35,-1.65,-0.01752328498181624,c
-1.15,-1.65,-0.02889101268206055,c
-0.95,-1.65,-0.04397101060498654,c
-0.7499999999999998,-1.65,-0.06177696540412208,c
-0.5499999999999998,-1.65,-0.08012040509551642,c
-0.3499999999999999,-1.65,-0.0959215401207054,c
-0.14999999999999997,-1.65,-0.10600969655843004,c
0.05,-1.65,-0.10815123448474012,c
0.25000000000000017,-1.65,-0.10185299690108196,c
0.45000000000000034,-1.65,-0.08854674165600465,c
0.6500000000000001,-1.65,-0.07106042467727096,c
0.8500000000000003,-1.65,-0.05264285737030309,c
1.05,-1.65,-0.03600041862622055,c
1.2500000000000002,-1.65,-0.02272647551013593,c
1.4500000000000004,-1.65,-0.01324381388615198,c
1.65,-1.65,-0.00712443601259457,c
1.8500000000000003,-1.65,-0.00353789022165673,c
2.05,-1.65,-0.00162179014494541,c
-1.95,-1.45,-0.00395238358206468,c
-1.75,-1.45,-0.00828394111655381,c
-1.55,-1.45,-0.01602770577094612,c
-1.35,-1.45,-0.02862609846366453,c
-1.15,-1.45,-0.04719645743419997,c
-0.95,-1.45,-0.07183119377624363,c
-0.7499999999999998,-1.45,-0.10091906262324012,c
-0.5499999999999998,-1.45,-0.13088496863418725,c
-0.3499999999999999,-1.45,-0.15669775702050243,c
-0.14999999999999997,-1.45,-0.17317780398674346,c
0.05,-1.45,-0.1766762276901665,c
0.25000000000000017,-1.45,-0.1663874051660542,c
0.45000000000000034,-1.45,-0.144650260947747,c
0.6500000000000001,-1.45,-0.11608455354074476,c
0.8500000000000003,-1.45,-0.08599755240268611,c
1.05,-1.45,-0.05881040737491438,c
1.2500000000000002,-1.45,-0.03712604836138332,c
1.4500000000000004,-1.45,-0.02163513980014833,c
1.65,-1.45,-0.01163850311207296,c
1.8500000000000003,-1.45,-0.00577950960358601,c
2.05,-1.45,-0.0026493619446801,c
-1.95,-1.25,-0.00584682530069807,c
-1.75,-1.25,-0.01225456879477728,c
-1.55,-1.25,-0.02371004576553742,c
-1.35,-1.25,-0.04234705293209291,c
-1.15,-1.25,-0.06981848692060581,c
-0.95,-1.25,-0.10626105296462446,c
-0.7499999999999998,-1.25,-0.1492912103333996,c
-0.5499999999999998,-1.25,-0.19362026235613383,c
-0.3499999999999999,-1.25,-0.2318055399449636,c
-0.14999999999999997,-1.25,-0.2561847413959966,c
0.05,-1.25,-0.2613600164666037,c
0.25000000000000017,-1.25,-0.24613959400524257,c
0.45000000000000034,-1.25,-0.2139834831061761,c
0.6500000000000001,-1.25,-0.1717257676461928,c
0.8500000000000003,-1.25,-0.1272175776328546,c
1.05,-1.25,-0.08699919191658627,c
1.2500000000000002,-1.25,-0.05492116702925923,c
1.4500000000000004,-1.25,-0.03200521410464078,c
1.65,-1.25,-0.01721702690161814,c
1.8500000000000003,-1.25,-0.0085497225343249,c
2.05,-1.25,-0.00391924420472627,c
-1.95,-1.05,-0.00777991523706042,c
-1.75,-1.05,-0.01630620064511077,c
-1.55,-1.05,-0.03154911201138178,c
-1.35,-1.05,-0.05634792650836665,c
-1.15,-1.05,-0.09290202499419167,c
-0.95,-1.05,-0.14139331048028117,c
-0.7499999999999998,-1.05,-0.19865019088108124,c
-0.5499999999999998,-1.05,-0.2576354092755727,c
-0.3499999999999999,-1.05,-0.3084455853397094,c
-0.14999999999999997,-1.05,-0.3408850907262672,c
0.05,-1.05,-0.34777142635408004,c
0.25000000000000017,-1.05,-0.32751879513427906,c
0.45000000000000034,-1.05,-0.2847311617978797,c
0.6500000000000001,-1.05,-0.2285021097084945,c
0.8500000000000003,-1.05,-0.1692785263362655,c
1.05,-1.05,-0.11576305156970948,c
1.2500000000000002,-1.05,-0.07307932120993241,c
1.4500000000000004,-1.05,-0.04258684671976553,c
1.65,-1.05,-0.02290935730759489,c
1.8500000000000003,-1.05,-0.01137645015825795,c
2.05,-1.05,-0.00521503313985971,c
-1.95,-0.8499999999999999,-0.00920950727097073,c
-1.75,-0.8499999999999999,-0.01930253336022163,c
-1.55,-0.8499999999999999,-0.0373463935798963,c
-1.35,-0.8499999999999999,-0.06670209418361263,c
-1.15,-0.8499999999999999,-0.10997316148076544,c
-0.95,-0.8499999999999999,-0.16737492392356496,c
-0.7499999999999998,-0.8499999999999999,-0.23515299608717743,c
-0.5499999999999998,-0.8499999999999999,-0.3049769955950589,c
-0.3499999999999999,-0.8499999999999999,-0.3651237544791283,c
-0.14999999999999997,-0.8499999999999999,-0.4035241549489256,c
0.05,-0.8499999999999999,-0.41167588361205815,c
0.25000000000000017,-0.8499999999999999,-0.3877017465177933,c
0.45000000000000034,-0.8499999999999999,-0.3370517062137438,c
0.6500000000000001,-0.8499999999999999,-0.2704903301218562,c
0.8500000000000003,-0.8499999999999999,-0.2003841650724839,c
1.05,-0.8499999999999999,-0.13703499751031026,c
1.2500000000000002,-0.8499999999999999,-0.08650795279034111,c
1.4500000000000004,-0.8499999999999999,-0.05041235830502286,c
1.65,-0.8499999999999999,-0.02711904773621676,c
1.8500000000000003,-0.8499999999999999,-0.01346692055862292,c
2.05,-0.8499999999999999,-0.00617331733784265,c
-1.95,-0.6499999999999999,-0.00950646756123624,c
-1.75,-0.6499999999999999,-0.01992494297898366,c
-1.55,-0.6499999999999999,-0.03855062693913516,c
-1.35,-0.6499999999999999,-0.06885290124280453,c
-1.15,-0.6499999999999999,-0.11351924282842708,c
-0.95,-0.6499999999999999,-0.17277192340780229,c
-0.7499999999999998,-0.6499999999999999,-0.24273549750882967,c
-0.5499999999999998,-0.6499999999999999,-0.31481096982098566,c
-0.3499999999999999,-0.6499999999999999,-0.37689715917090016,c
-0.14999999999999997,-0.6499999999999999,-0.4165357794210072,c
0.05,-0.6499999999999999,-0.4249503603344008,c
0.25000000000000017,-0.6499999999999999,-0.4002031778967853,c
0.45000000000000034,-0.6499999999999999,-0.34791992853734355,c
0.6500000000000001,-0.6499999999999999,-0.2792122828369804,c
0.8500000000000003,-0.6499999999999999,-0.20684554656377227,c
1.05,-0.6499999999999999,-0.14145368696240135,c
1.2500000000000002,-0.6499999999999999,-0.08929739917602021,c
1.4500000000000004,-0.6499999999999999,-0.05203790331136828,c
1.65,-0.6499999999999999,-0.02799350063044008,c
1.8500000000000003,-0.6499999999999999,-0.01390116101475209,c
2.05,-0.6499999999999999,-0.00637237577328418,c
-1.95,-0.4499999999999999,-0.00820093016640478,c
-1.75,-0.4499999999999999,-0.01718862078765597,c
-1.55,-0.4499999999999999,-0.03325641173890015,c
-1.35,-0.4499999999999999,-0.05939722943452361,c
-1.15,-0.4499999999999999,-0.0979294755893548,c
-0.95,-0.4499999999999999,-0.1490448970088914,c
-0.7499999999999998,-0.4499999999999999,-0.20940026893844108,c
-0.5499999999999998,-0.4499999999999999,-0.27157750894216826,c
-0.3499999999999999,-0.4499999999999999,-0.32513730913893246,c
-0.14999999999999997,-0.4499999999999999,-0.35933229844171966,c
0.05,-0.4499999999999999,-0.3665912923851365,c
0.25000000000000017,-0.4499999999999999,-0.34524267748913495,c
0.45000000000000034,-0.4499999999999999,-0.3001395648863133,c
0.6500000000000001,-0.4499999999999999,-0.24086764283354556,c
0.8500000000000003,-0.4499999999999999,-0.1784391385837467,c
1.05,-0.4499999999999999,-0.12202764077051992,c
1.2500000000000002,-0.4499999999999999,-0.07703405391822335,c
1.4500000000000004,-0.4499999999999999,-0.0448914602941283,c
1.65,-0.4499999999999999,-0.02414911136072853,c
1.8500000000000003,-0.4499999999999999,-0.01199209380135995,c
2.05,-0.4499999999999999,-0.00549724788667952,c
-1.95,-0.24999999999999992,-0.00524073060926292,c
-1.75,-0.24999999999999992,-0.01098423340585185,c
-1.55,-0.24999999999999992,-0.02125221059292487,c
-1.35,-0.24999999999999992,-0.03795726485735766,c
-1.15,-0.24999999999999992,-0.06258094994792403,c
-0.95,-0.24999999999999992,-0.09524579993483429,c
-0.7499999999999998,-0.24999999999999992,-0.13381535712974757,c
-0.5499999999999998,-0.24999999999999992,-0.17354916271949472,c
-0.3499999999999999,-0.24999999999999992,-0.20777607096303136,c
-0.14999999999999997,-0.24999999999999992,-0.2296280711003643,c
0.05,-0.24999999999999992,-0.2342668658443508,c
0.25000000000000017,-0.24999999999999992,-0.2206242256461488,c
0.45000000000000034,-0.24999999999999992,-0.1918014874939638,c
0.6500000000000001,-0.24999999999999992,-0.15392429919107123,c
0.8500000000000003,-0.24999999999999992,-0.11402992544640972,c
1.05,-0.24999999999999992,-0.07798066550816167,c
1.2500000000000002,-0.24999999999999992,-0.04922791880104846,c
1.4500000000000004,-0.24999999999999992,-0.02868748364931964,c
1.65,-0.24999999999999992,-0.01543227225773968,c
1.8500000000000003,-0.24999999999999992,-0.00766343960730139,c
2.05,-0.24999999999999992,-0.0035129667832615,c
